Payment_Date,Interest,Year,Purpose,Loan ID
2024-12-31,3880.1900000000005,2024,boat,LL0000703
2025-12-31,3155.33,2025,boat,LL0000703
2026-12-31,2421.0,2026,boat,LL0000703
2027-12-31,1677.0499999999997,2027,boat,LL0000703
2028-12-31,923.42,2028,boat,LL0000703
2029-12-31,192.05,2029,boat,LL0000703
2016-12-31,16945.88,2016,boat,LL0000706
2017-12-31,17375.920000000002,2017,boat,LL0000706
2018-12-31,16202.45,2018,boat,LL0000706
2019-12-31,15013.639999999998,2019,boat,LL0000706
2020-12-31,13809.319999999998,2020,boat,LL0000706
2021-12-31,12589.220000000001,2021,boat,LL0000706
2022-12-31,11353.170000000002,2022,boat,LL0000706
2023-12-31,10101.02,2023,boat,LL0000706
2024-12-31,8832.449999999999,2024,boat,LL0000706
2025-12-31,7547.339999999999,2025,boat,LL0000706
2026-12-31,6245.420000000002,2026,boat,LL0000706
2027-12-31,4926.5,2027,boat,LL0000706
2028-12-31,3590.34,2028,boat,LL0000706
2029-12-31,2236.7200000000003,2029,boat,LL0000706
2030-12-31,865.41,2030,boat,LL0000706
2031-12-31,9.66,2031,boat,LL0000706
2012-12-31,5460.85,2012,boat,LL0000749
2013-12-31,9033.67,2013,boat,LL0000749
2014-12-31,8614.58,2014,boat,LL0000749
2015-12-31,8189.62,2015,boat,LL0000749
2016-12-31,7758.660000000001,2016,boat,LL0000749
2017-12-31,7321.629999999999,2017,boat,LL0000749
2018-12-31,6878.469999999999,2018,boat,LL0000749
2019-12-31,6429.050000000001,2019,boat,LL0000749
2020-12-31,5973.289999999999,2020,boat,LL0000749
2021-12-31,5511.129999999999,2021,boat,LL0000749
2022-12-31,5042.469999999999,2022,boat,LL0000749
2023-12-31,4567.18,2023,boat,LL0000749
2024-12-31,4085.2200000000003,2024,boat,LL0000749
2025-12-31,3596.47,2025,boat,LL0000749
2026-12-31,3100.87,2026,boat,LL0000749
2027-12-31,2598.2599999999998,2027,boat,LL0000749
2028-12-31,2088.57,2028,boat,LL0000749
2029-12-31,1571.7299999999998,2029,boat,LL0000749
2030-12-31,1047.6,2030,boat,LL0000749
2031-12-31,516.0600000000001,2031,boat,LL0000749
2032-12-31,56.38,2032,boat,LL0000749
2018-12-31,1648.46,2018,boat,LL0000842
2019-12-31,19131.499999999996,2019,boat,LL0000842
2020-12-31,17920.62,2020,boat,LL0000842
2021-12-31,16693.93,2021,boat,LL0000842
2022-12-31,15451.22,2022,boat,LL0000842
2023-12-31,14192.309999999998,2023,boat,LL0000842
2024-12-31,12916.900000000001,2024,boat,LL0000842
2025-12-31,11624.869999999997,2025,boat,LL0000842
2026-12-31,10315.96,2026,boat,LL0000842
2027-12-31,8989.98,2027,boat,LL0000842
2028-12-31,7646.68,2028,boat,LL0000842
2029-12-31,6285.83,2029,boat,LL0000842
2030-12-31,4907.209999999999,2030,boat,LL0000842
2031-12-31,3510.5700000000006,2031,boat,LL0000842
2032-12-31,2095.73,2032,boat,LL0000842
2033-12-31,662.4000000000001,2033,boat,LL0000842
2019-12-31,8295.94,2019,boat,LL0000888
2020-12-31,23871.430000000004,2020,boat,LL0000888
2021-12-31,22331.39,2021,boat,LL0000888
2022-12-31,20771.239999999998,2022,boat,LL0000888
2023-12-31,19190.710000000003,2023,boat,LL0000888
2024-12-31,17589.54,2024,boat,LL0000888
2025-12-31,15967.47,2025,boat,LL0000888
2026-12-31,14324.220000000001,2026,boat,LL0000888
2027-12-31,12659.52,2027,boat,LL0000888
2028-12-31,10973.07,2028,boat,LL0000888
2029-12-31,9264.6,2029,boat,LL0000888
2030-12-31,7533.839999999998,2030,boat,LL0000888
2031-12-31,5780.47,2031,boat,LL0000888
2032-12-31,4004.2,2032,boat,LL0000888
2033-12-31,2204.74,2033,boat,LL0000888
2034-12-31,458.5399999999999,2034,boat,LL0000888
2012-12-31,3628.23,2012,boat,LL0000898
2013-12-31,21214.940000000002,2013,boat,LL0000898
2014-12-31,20254.790000000005,2014,boat,LL0000898
2015-12-31,19281.100000000002,2015,boat,LL0000898
2016-12-31,18293.73,2016,boat,LL0000898
2017-12-31,17292.47,2017,boat,LL0000898
2018-12-31,16277.109999999999,2018,boat,LL0000898
2019-12-31,15247.470000000001,2019,boat,LL0000898
2020-12-31,14203.350000000002,2020,boat,LL0000898
2021-12-31,13144.53,2021,boat,LL0000898
2022-12-31,12070.840000000002,2022,boat,LL0000898
2023-12-31,10982.02,2023,boat,LL0000898
2024-12-31,9877.880000000001,2024,boat,LL0000898
2025-12-31,8758.2,2025,boat,LL0000898
2026-12-31,7622.799999999999,2026,boat,LL0000898
2027-12-31,6471.380000000001,2027,boat,LL0000898
2028-12-31,5303.7699999999995,2028,boat,LL0000898
2029-12-31,4119.74,2029,boat,LL0000898
2030-12-31,2919.06,2030,boat,LL0000898
2031-12-31,1701.4700000000003,2031,boat,LL0000898
2032-12-31,475.43999999999994,2032,boat,LL0000898
2018-12-31,10865.960000000001,2018,boat,LL0000913
2019-12-31,15696.619999999999,2019,boat,LL0000913
2020-12-31,14964.79,2020,boat,LL0000913
2021-12-31,14222.66,2021,boat,LL0000913
2022-12-31,13470.090000000002,2022,boat,LL0000913
2023-12-31,12706.91,2023,boat,LL0000913
2024-12-31,11932.98,2024,boat,LL0000913
2025-12-31,11148.169999999998,2025,boat,LL0000913
2026-12-31,10352.300000000001,2026,boat,LL0000913
2027-12-31,9545.22,2027,boat,LL0000913
2028-12-31,8726.78,2028,boat,LL0000913
2029-12-31,7896.839999999999,2029,boat,LL0000913
2030-12-31,7055.19,2030,boat,LL0000913
2031-12-31,6201.7,2031,boat,LL0000913
2032-12-31,5336.179999999999,2032,boat,LL0000913
2033-12-31,4458.47,2033,boat,LL0000913
2034-12-31,3568.42,2034,boat,LL0000913
2035-12-31,2665.8099999999995,2035,boat,LL0000913
2036-12-31,1750.5099999999998,2036,boat,LL0000913
2037-12-31,822.3500000000001,2037,boat,LL0000913
2038-12-31,65.6,2038,boat,LL0000913
2019-12-31,3581.72,2019,boat,LL0000966
2020-12-31,20942.969999999998,2020,boat,LL0000966
2021-12-31,19995.100000000002,2021,boat,LL0000966
2022-12-31,19033.9,2022,boat,LL0000966
2023-12-31,18059.199999999997,2023,boat,LL0000966
2024-12-31,17070.760000000002,2024,boat,LL0000966
2025-12-31,16068.429999999997,2025,boat,LL0000966
2026-12-31,15052.000000000002,2026,boat,LL0000966
2027-12-31,14021.27,2027,boat,LL0000966
2028-12-31,12976.03,2028,boat,LL0000966
2029-12-31,11916.080000000002,2029,boat,LL0000966
2030-12-31,10841.209999999997,2030,boat,LL0000966
2031-12-31,9751.230000000001,2031,boat,LL0000966
2032-12-31,8645.92,2032,boat,LL0000966
2033-12-31,7525.039999999999,2033,boat,LL0000966
2034-12-31,6388.4400000000005,2034,boat,LL0000966
2035-12-31,5235.77,2035,boat,LL0000966
2036-12-31,4066.93,2036,boat,LL0000966
2037-12-31,2881.66,2037,boat,LL0000966
2038-12-31,1679.67,2038,boat,LL0000966
2039-12-31,469.3500000000001,2039,boat,LL0000966
2015-12-31,9299.03,2015,boat,LL0001011
2016-12-31,17738.07,2016,boat,LL0001011
2017-12-31,16578.929999999997,2017,boat,LL0001011
2018-12-31,15404.609999999999,2018,boat,LL0001011
2019-12-31,14214.98,2019,boat,LL0001011
2020-12-31,13009.77,2020,boat,LL0001011
2021-12-31,11788.839999999998,2021,boat,LL0001011
2022-12-31,10551.949999999999,2022,boat,LL0001011
2023-12-31,9298.89,2023,boat,LL0001011
2024-12-31,8029.449999999999,2024,boat,LL0001011
2025-12-31,6743.429999999999,2025,boat,LL0001011
2026-12-31,5440.61,2026,boat,LL0001011
2027-12-31,4120.760000000001,2027,boat,LL0001011
2028-12-31,2783.6699999999996,2028,boat,LL0001011
2029-12-31,1429.0800000000002,2029,boat,LL0001011
2030-12-31,201.04000000000005,2030,boat,LL0001011
2012-12-31,9657.36,2012,boat,LL0001097
2013-12-31,22455.219999999998,2013,boat,LL0001097
2014-12-31,21423.79,2014,boat,LL0001097
2015-12-31,20377.800000000003,2015,boat,LL0001097
2016-12-31,19317.11,2016,boat,LL0001097
2017-12-31,18241.480000000003,2017,boat,LL0001097
2018-12-31,17150.74,2018,boat,LL0001097
2019-12-31,16044.64,2019,boat,LL0001097
2020-12-31,14922.990000000002,2020,boat,LL0001097
2021-12-31,13785.54,2021,boat,LL0001097
2022-12-31,12632.109999999999,2022,boat,LL0001097
2023-12-31,11462.44,2023,boat,LL0001097
2024-12-31,10276.300000000001,2024,boat,LL0001097
2025-12-31,9073.48,2025,boat,LL0001097
2026-12-31,7853.72,2026,boat,LL0001097
2027-12-31,6616.879999999999,2027,boat,LL0001097
2028-12-31,5362.54,2028,boat,LL0001097
2029-12-31,4090.5899999999997,2029,boat,LL0001097
2030-12-31,2800.7400000000002,2030,boat,LL0001097
2031-12-31,1492.7499999999998,2031,boat,LL0001097
2032-12-31,259.42,2032,boat,LL0001097
2015-12-31,8126.79,2015,boat,LL0001110
2016-12-31,12859.68,2016,boat,LL0001110
2017-12-31,11491.59,2017,boat,LL0001110
2018-12-31,10107.0,2018,boat,LL0001110
2019-12-31,8705.74,2019,boat,LL0001110
2020-12-31,7287.59,2020,boat,LL0001110
2021-12-31,5852.32,2021,boat,LL0001110
2022-12-31,4399.76,2022,boat,LL0001110
2023-12-31,2929.67,2023,boat,LL0001110
2024-12-31,1441.8899999999999,2024,boat,LL0001110
2025-12-31,157.42,2025,boat,LL0001110
2015-12-31,1860.8000000000002,2015,boat,LL0001113
2016-12-31,10880.46,2016,boat,LL0001113
2017-12-31,10388.070000000002,2017,boat,LL0001113
2018-12-31,9888.73,2018,boat,LL0001113
2019-12-31,9382.380000000001,2019,boat,LL0001113
2020-12-31,8868.93,2020,boat,LL0001113
2021-12-31,8348.21,2021,boat,LL0001113
2022-12-31,7820.16,2022,boat,LL0001113
2023-12-31,7284.68,2023,boat,LL0001113
2024-12-31,6741.66,2024,boat,LL0001113
2025-12-31,6191.009999999999,2025,boat,LL0001113
2026-12-31,5632.59,2026,boat,LL0001113
2027-12-31,5066.3,2027,boat,LL0001113
2028-12-31,4492.05,2028,boat,LL0001113
2029-12-31,3909.7,2029,boat,LL0001113
2030-12-31,3319.1800000000003,2030,boat,LL0001113
2031-12-31,2720.3499999999995,2031,boat,LL0001113
2032-12-31,2113.04,2032,boat,LL0001113
2033-12-31,1497.2200000000003,2033,boat,LL0001113
2034-12-31,872.7099999999999,2034,boat,LL0001113
2035-12-31,243.87,2035,boat,LL0001113
2017-12-31,35281.92,2017,boat,LL0001115
2018-12-31,50966.54000000001,2018,boat,LL0001115
2019-12-31,48589.64,2019,boat,LL0001115
2020-12-31,46179.31999999999,2020,boat,LL0001115
2021-12-31,43735.17,2021,boat,LL0001115
2022-12-31,41256.670000000006,2022,boat,LL0001115
2023-12-31,38743.340000000004,2023,boat,LL0001115
2024-12-31,36194.71,2024,boat,LL0001115
2025-12-31,33610.299999999996,2025,boat,LL0001115
2026-12-31,30989.550000000003,2026,boat,LL0001115
2027-12-31,28331.989999999998,2027,boat,LL0001115
2028-12-31,25637.09,2028,boat,LL0001115
2029-12-31,22904.36,2029,boat,LL0001115
2030-12-31,20133.21,2030,boat,LL0001115
2031-12-31,17323.13,2031,boat,LL0001115
2032-12-31,14473.560000000001,2032,boat,LL0001115
2033-12-31,11584.01,2033,boat,LL0001115
2034-12-31,8653.8,2034,boat,LL0001115
2035-12-31,5682.47,2035,boat,LL0001115
2036-12-31,2669.3800000000006,2036,boat,LL0001115
2037-12-31,212.93,2037,boat,LL0001115
2018-12-31,2792.94,2018,boat,LL0001131
2019-12-31,16330.880000000001,2019,boat,LL0001131
2020-12-31,15591.850000000002,2020,boat,LL0001131
2021-12-31,14842.410000000003,2021,boat,LL0001131
2022-12-31,14082.400000000001,2022,boat,LL0001131
2023-12-31,13311.680000000002,2023,boat,LL0001131
2024-12-31,12530.15,2024,boat,LL0001131
2025-12-31,11737.59,2025,boat,LL0001131
2026-12-31,10933.86,2026,boat,LL0001131
2027-12-31,10118.83,2027,boat,LL0001131
2028-12-31,9292.320000000002,2028,boat,LL0001131
2029-12-31,8454.16,2029,boat,LL0001131
2030-12-31,7604.200000000001,2030,boat,LL0001131
2031-12-31,6742.290000000001,2031,boat,LL0001131
2032-12-31,5868.26,2032,boat,LL0001131
2033-12-31,4981.869999999999,2033,boat,LL0001131
2034-12-31,4083.05,2034,boat,LL0001131
2035-12-31,3171.55,2035,boat,LL0001131
2036-12-31,2247.21,2036,boat,LL0001131
2037-12-31,1309.8799999999999,2037,boat,LL0001131
2038-12-31,366.01000000000005,2038,boat,LL0001131
2018-12-31,5327.280000000001,2018,boat,LL0001165
2019-12-31,20495.920000000002,2019,boat,LL0001165
2020-12-31,19182.09,2020,boat,LL0001165
2021-12-31,17851.11,2021,boat,LL0001165
2022-12-31,16502.75,2022,boat,LL0001165
2023-12-31,15136.769999999997,2023,boat,LL0001165
2024-12-31,13752.95,2024,boat,LL0001165
2025-12-31,12351.08,2025,boat,LL0001165
2026-12-31,10930.870000000003,2026,boat,LL0001165
2027-12-31,9492.14,2027,boat,LL0001165
2028-12-31,8034.64,2028,boat,LL0001165
2029-12-31,6558.080000000001,2029,boat,LL0001165
2030-12-31,5062.280000000001,2030,boat,LL0001165
2031-12-31,3546.9100000000003,2031,boat,LL0001165
2032-12-31,2011.7599999999998,2032,boat,LL0001165
2033-12-31,489.34000000000003,2033,boat,LL0001165
2018-12-31,7777.720000000001,2018,boat,LL0001203
2019-12-31,18084.76,2019,boat,LL0001203
2020-12-31,17254.11,2020,boat,LL0001203
2021-12-31,16411.81,2021,boat,LL0001203
2022-12-31,15557.609999999997,2022,boat,LL0001203
2023-12-31,14691.4,2023,boat,LL0001203
2024-12-31,13812.99,2024,boat,LL0001203
2025-12-31,12922.219999999998,2025,boat,LL0001203
2026-12-31,12018.91,2026,boat,LL0001203
2027-12-31,11102.88,2027,boat,LL0001203
2028-12-31,10173.929999999998,2028,boat,LL0001203
2029-12-31,9231.93,2029,boat,LL0001203
2030-12-31,8276.66,2030,boat,LL0001203
2031-12-31,7307.92,2031,boat,LL0001203
2032-12-31,6325.540000000001,2032,boat,LL0001203
2033-12-31,5329.339999999999,2033,boat,LL0001203
2034-12-31,4319.12,2034,boat,LL0001203
2035-12-31,3294.67,2035,boat,LL0001203
2036-12-31,2255.8199999999997,2036,boat,LL0001203
2037-12-31,1202.3,2037,boat,LL0001203
2038-12-31,208.94,2038,boat,LL0001203
2016-12-31,15436.970000000001,2016,boat,LL0001248
2017-12-31,15828.76,2017,boat,LL0001248
2018-12-31,14759.749999999998,2018,boat,LL0001248
2019-12-31,13676.82,2019,boat,LL0001248
2020-12-31,12579.710000000001,2020,boat,LL0001248
2021-12-31,11468.25,2021,boat,LL0001248
2022-12-31,10342.28,2022,boat,LL0001248
2023-12-31,9201.590000000002,2023,boat,LL0001248
2024-12-31,8046.010000000001,2024,boat,LL0001248
2025-12-31,6875.3099999999995,2025,boat,LL0001248
2026-12-31,5689.339999999999,2026,boat,LL0001248
2027-12-31,4487.84,2027,boat,LL0001248
2028-12-31,3270.65,2028,boat,LL0001248
2029-12-31,2037.55,2029,boat,LL0001248
2030-12-31,788.34,2030,boat,LL0001248
2031-12-31,8.8,2031,boat,LL0001248
2014-12-31,12844.35,2014,boat,LL0001319
2015-12-31,14783.37,2015,boat,LL0001319
2016-12-31,14087.17,2016,boat,LL0001319
2017-12-31,13381.129999999997,2017,boat,LL0001319
2018-12-31,12665.150000000001,2018,boat,LL0001319
2019-12-31,11939.08,2019,boat,LL0001319
2020-12-31,11202.800000000003,2020,boat,LL0001319
2021-12-31,10456.15,2021,boat,LL0001319
2022-12-31,9698.99,2022,boat,LL0001319
2023-12-31,8931.16,2023,boat,LL0001319
2024-12-31,8152.529999999999,2024,boat,LL0001319
2025-12-31,7362.929999999999,2025,boat,LL0001319
2026-12-31,6562.21,2026,boat,LL0001319
2027-12-31,5750.22,2027,boat,LL0001319
2028-12-31,4926.8099999999995,2028,boat,LL0001319
2029-12-31,4091.7799999999997,2029,boat,LL0001319
2030-12-31,3245.01,2030,boat,LL0001319
2031-12-31,2386.32,2031,boat,LL0001319
2032-12-31,1515.5299999999997,2032,boat,LL0001319
2033-12-31,632.4899999999999,2033,boat,LL0001319
2034-12-31,18.69,2034,boat,LL0001319
2019-12-31,23494.56,2019,boat,LL0001335
2020-12-31,44815.79,2020,boat,LL0001335
2021-12-31,41886.549999999996,2021,boat,LL0001335
2022-12-31,38919.14000000001,2022,boat,LL0001335
2023-12-31,35913.05,2023,boat,LL0001335
2024-12-31,32867.76,2024,boat,LL0001335
2025-12-31,29782.760000000002,2025,boat,LL0001335
2026-12-31,26657.560000000005,2026,boat,LL0001335
2027-12-31,23491.6,2027,boat,LL0001335
2028-12-31,20284.359999999997,2028,boat,LL0001335
2029-12-31,17035.32,2029,boat,LL0001335
2030-12-31,13743.91,2030,boat,LL0001335
2031-12-31,10409.57,2031,boat,LL0001335
2032-12-31,7031.8099999999995,2032,boat,LL0001335
2033-12-31,3609.98,2033,boat,LL0001335
2034-12-31,507.89000000000004,2034,boat,LL0001335
2012-12-31,4691.62,2012,boat,LL0001346
2013-12-31,18050.38,2013,boat,LL0001346
2014-12-31,16893.370000000003,2014,boat,LL0001346
2015-12-31,15721.27,2015,boat,LL0001346
2016-12-31,14533.860000000002,2016,boat,LL0001346
2017-12-31,13330.92,2017,boat,LL0001346
2018-12-31,12112.26,2018,boat,LL0001346
2019-12-31,10877.660000000002,2019,boat,LL0001346
2020-12-31,9626.95,2020,boat,LL0001346
2021-12-31,8359.87,2021,boat,LL0001346
2022-12-31,7076.26,2022,boat,LL0001346
2023-12-31,5775.85,2023,boat,LL0001346
2024-12-31,4458.469999999999,2024,boat,LL0001346
2025-12-31,3123.870000000001,2025,boat,LL0001346
2026-12-31,1771.8499999999997,2026,boat,LL0001346
2027-12-31,430.9700000000001,2027,boat,LL0001346
2016-12-31,9283.09,2016,boat,LL0001352
2017-12-31,10501.75,2017,boat,LL0001352
2018-12-31,9797.230000000001,2018,boat,LL0001352
2019-12-31,9083.519999999999,2019,boat,LL0001352
2020-12-31,8360.43,2020,boat,LL0001352
2021-12-31,7627.94,2021,boat,LL0001352
2022-12-31,6885.86,2022,boat,LL0001352
2023-12-31,6134.0599999999995,2023,boat,LL0001352
2024-12-31,5372.47,2024,boat,LL0001352
2025-12-31,4600.909999999999,2025,boat,LL0001352
2026-12-31,3819.28,2026,boat,LL0001352
2027-12-31,3027.4199999999996,2027,boat,LL0001352
2028-12-31,2225.21,2028,boat,LL0001352
2029-12-31,1412.5400000000002,2029,boat,LL0001352
2030-12-31,589.2199999999999,2030,boat,LL0001352
2031-12-31,17.4,2031,boat,LL0001352
2016-12-31,12883.760000000002,2016,boat,LL0001355
2017-12-31,24914.889999999996,2017,boat,LL0001355
2018-12-31,23764.74,2018,boat,LL0001355
2019-12-31,22598.4,2019,boat,LL0001355
2020-12-31,21415.670000000002,2020,boat,LL0001355
2021-12-31,20216.280000000002,2021,boat,LL0001355
2022-12-31,19000.01,2022,boat,LL0001355
2023-12-31,17766.64,2023,boat,LL0001355
2024-12-31,16515.93,2024,boat,LL0001355
2025-12-31,15247.61,2025,boat,LL0001355
2026-12-31,13961.42,2026,boat,LL0001355
2027-12-31,12657.160000000002,2027,boat,LL0001355
2028-12-31,11334.539999999999,2028,boat,LL0001355
2029-12-31,9993.32,2029,boat,LL0001355
2030-12-31,8633.220000000001,2030,boat,LL0001355
2031-12-31,7253.9800000000005,2031,boat,LL0001355
2032-12-31,5855.35,2032,boat,LL0001355
2033-12-31,4437.04,2033,boat,LL0001355
2034-12-31,2998.76,2034,boat,LL0001355
2035-12-31,1540.2400000000002,2035,boat,LL0001355
2036-12-31,216.77,2036,boat,LL0001355
2013-12-31,36553.97,2013,boat,LL0001399
2014-12-31,42071.92,2014,boat,LL0001399
2015-12-31,40090.170000000006,2015,boat,LL0001399
2016-12-31,38080.54,2016,boat,LL0001399
2017-12-31,36042.619999999995,2017,boat,LL0001399
2018-12-31,33976.079999999994,2018,boat,LL0001399
2019-12-31,31880.48,2019,boat,LL0001399
2020-12-31,29755.420000000002,2020,boat,LL0001399
2021-12-31,27600.480000000003,2021,boat,LL0001399
2022-12-31,25415.239999999998,2022,boat,LL0001399
2023-12-31,23199.27,2023,boat,LL0001399
2024-12-31,20952.15,2024,boat,LL0001399
2025-12-31,18673.420000000002,2025,boat,LL0001399
2026-12-31,16362.689999999999,2026,boat,LL0001399
2027-12-31,14019.449999999997,2027,boat,LL0001399
2028-12-31,11643.250000000002,2028,boat,LL0001399
2029-12-31,9233.64,2029,boat,LL0001399
2030-12-31,6790.179999999999,2030,boat,LL0001399
2031-12-31,4312.34,2031,boat,LL0001399
2032-12-31,1799.69,2032,boat,LL0001399
2033-12-31,53.19,2033,boat,LL0001399
2016-12-31,4104.39,2016,boat,LL0001434
2017-12-31,7829.209999999999,2017,boat,LL0001434
2018-12-31,7317.58,2018,boat,LL0001434
2019-12-31,6799.29,2019,boat,LL0001434
2020-12-31,6274.2,2020,boat,LL0001434
2021-12-31,5742.250000000001,2021,boat,LL0001434
2022-12-31,5203.36,2022,boat,LL0001434
2023-12-31,4657.400000000001,2023,boat,LL0001434
2024-12-31,4104.35,2024,boat,LL0001434
2025-12-31,3544.04,2025,boat,LL0001434
2026-12-31,2976.42,2026,boat,LL0001434
2027-12-31,2401.38,2027,boat,LL0001434
2028-12-31,1818.8200000000002,2028,boat,LL0001434
2029-12-31,1228.65,2029,boat,LL0001434
2030-12-31,630.77,2030,boat,LL0001434
2031-12-31,88.74,2031,boat,LL0001434
2018-12-31,16178.85,2018,boat,LL0001449
2019-12-31,15453.82,2019,boat,LL0001449
2020-12-31,14718.559999999998,2020,boat,LL0001449
2021-12-31,13972.97,2021,boat,LL0001449
2022-12-31,13216.890000000001,2022,boat,LL0001449
2023-12-31,12450.119999999999,2023,boat,LL0001449
2024-12-31,11672.6,2024,boat,LL0001449
2025-12-31,10884.11,2025,boat,LL0001449
2026-12-31,10084.539999999999,2026,boat,LL0001449
2027-12-31,9273.67,2027,boat,LL0001449
2028-12-31,8451.42,2028,boat,LL0001449
2029-12-31,7617.599999999999,2029,boat,LL0001449
2030-12-31,6772.0199999999995,2030,boat,LL0001449
2031-12-31,5914.53,2031,boat,LL0001449
2032-12-31,5044.969999999999,2032,boat,LL0001449
2033-12-31,4163.169999999999,2033,boat,LL0001449
2034-12-31,3268.95,2034,boat,LL0001449
2035-12-31,2362.1400000000003,2035,boat,LL0001449
2036-12-31,1442.5600000000002,2036,boat,LL0001449
2037-12-31,510.05999999999995,2037,boat,LL0001449
2016-12-31,48990.130000000005,2016,boat,LL0001457
2017-12-31,61760.23999999999,2017,boat,LL0001457
2018-12-31,57643.20000000001,2018,boat,LL0001457
2019-12-31,53472.530000000006,2019,boat,LL0001457
2020-12-31,49247.520000000004,2020,boat,LL0001457
2021-12-31,44967.47,2021,boat,LL0001457
2022-12-31,40631.649999999994,2022,boat,LL0001457
2023-12-31,36239.36000000001,2023,boat,LL0001457
2024-12-31,31789.869999999995,2024,boat,LL0001457
2025-12-31,27282.379999999997,2025,boat,LL0001457
2026-12-31,22716.17,2026,boat,LL0001457
2027-12-31,18090.5,2027,boat,LL0001457
2028-12-31,13404.570000000002,2028,boat,LL0001457
2029-12-31,8657.56,2029,boat,LL0001457
2030-12-31,3848.76,2030,boat,LL0001457
2031-12-31,203.49,2031,boat,LL0001457
2018-12-31,5462.88,2018,boat,LL0001458
2019-12-31,21017.64,2019,boat,LL0001458
2020-12-31,19670.370000000003,2020,boat,LL0001458
2021-12-31,18305.510000000002,2021,boat,LL0001458
2022-12-31,16922.800000000003,2022,boat,LL0001458
2023-12-31,15522.059999999998,2023,boat,LL0001458
2024-12-31,14103.03,2024,boat,LL0001458
